Tiempo;Abs;patogeno;Probiotico;Muestra
2;0.1793;S.pneumoniae;;HECES
2;0.1789;S.pneumoniae;;HECES
2;0.1824;S.pneumoniae;M17;HECES
2;0.1816;S.pneumoniae;;HECES
2;0.2008;S.pneumoniae;;HECES
2;0.1604;S.pneumoniae;M18;HECES
2;0.1630;S.pneumoniae;;HECES
2;0.1548;S.pneumoniae;;HECES
2;0.1644;S.pneumoniae;M19;HECES
2;0.1654;S.pneumoniae;;HECES
2;0.1531;S.pneumoniae;;HECES
2;0.1705;S.pneumoniae;M20;HECES
2;0.2252;S.pneumoniae;;HECES
2;0.1386;S.pneumoniae;;HECES
2;0.1641;S.pneumoniae;M21;LECHE
2;0.1762;S.pneumoniae;;LECHE
2;0.1653;S.pneumoniae;;LECHE
2;0.1855;S.pneumoniae;M22;HECES
2;0.1991;S.pneumoniae;;HECES
2;0.1955;S.pneumoniae;;HECES
2;0.1855;S.pneumoniae;M23;LECHE
2;0.1827;S.pneumoniae;;LECHE
2;0.2099;S.pneumoniae;;LECHE
2;0.3767;S.pneumoniae;M24;LECHE
2;0.3613;S.pneumoniae;;LECHE
2;0.2433;S.pneumoniae;;LECHE
2;0.1294;S.pneumoniae;M25;HECES
2;0.1255;S.pneumoniae;;HECES
2;0.1280;S.pneumoniae;;HECES
2;0.1250;S.pneumoniae;M26;HECES
2;0.1262;S.pneumoniae;;HECES
2;0.1258;S.pneumoniae;;HECES
2;0.1239;S.pneumoniae;M27;LECHE
2;0.1250;S.pneumoniae;;LECHE
2;0.1290;S.pneumoniae;;LECHE
2;0.1236;S.pneumoniae;M28;LECHE
2;0.1191;S.pneumoniae;;LECHE
2;0.1274;S.pneumoniae;;LECHE
2;0.1738;S.pneumoniae;M29;HECES
2;0.1825;S.pneumoniae;;HECES
2;0.1594;S.pneumoniae;;HECES
2;0.1752;S.pneumoniae;M30;LECHE
2;0.1740;S.pneumoniae;;LECHE
2;0.1812;S.pneumoniae;;LECHE
2;0.1558;S.pneumoniae;M31;HECES
2;0.1569;S.pneumoniae;;HECES
2;0.1566;S.pneumoniae;;HECES
2;0.1513;S.pneumoniae;M32;LECHE
2;0.1582;S.pneumoniae;;LECHE
2;0.1589;S.pneumoniae;;LECHE
2;0.3444;S.pneumoniae;M33;LECHE
2;0.2108;S.pneumoniae;;LECHE
2;0.2080;S.pneumoniae;;LECHE
2;0.1612;S.pneumoniae;M34;LECHE
2;0.1576;S.pneumoniae;;LECHE
2;0.1592;S.pneumoniae;;LECHE
3;0.1786;S.pneumoniae;M1;HECES
3;0.1490;S.pneumoniae;;HECES
3;0.1579;S.pneumoniae;;HECES
3;0.1535;S.pneumoniae;M2;HECES
3;0.1372;S.pneumoniae;;HECES
3;0.1494;S.pneumoniae;;HECES
3;0.1523;S.pneumoniae;M3;HECES
3;0.1499;S.pneumoniae;;HECES
3;0.1562;S.pneumoniae;;HECES
3;0.1361;S.pneumoniae;M4;HECES
3;0.1339;S.pneumoniae;;HECES
3;0.1651;S.pneumoniae;;HECES
3;0.1415;S.pneumoniae;M5;LECHE
3;0.1421;S.pneumoniae;;LECHE
3;0.1604;S.pneumoniae;;LECHE
3;0.1470;S.pneumoniae;M6;LECHE
3;0.1491;S.pneumoniae;;LECHE
3;0.1524;S.pneumoniae;;LECHE
3;0.1636;S.pneumoniae;M7;HECES
3;0.1662;S.pneumoniae;;HECES
3;0.1628;S.pneumoniae;;HECES
3;0.1454;S.pneumoniae;M8;LECHE
3;0.1504;S.pneumoniae;;LECHE
3;0.1789;S.pneumoniae;;LECHE
3;0.1633;S.pneumoniae;M9;HECES
3;0.1664;S.pneumoniae;;HECES
3;0.1892;S.pneumoniae;;HECES
3;0.1585;S.pneumoniae;M10;HECES
3;0.1593;S.pneumoniae;;HECES
3;0.1732;S.pneumoniae;;HECES
3;0.1770;S.pneumoniae;M11;LECHE
3;0.1862;S.pneumoniae;;LECHE
3;0.1867;S.pneumoniae;;LECHE
3;0.1811;S.pneumoniae;M12;LECHE
3;0.1848;S.pneumoniae;;LECHE
3;0.1839;S.pneumoniae;;LECHE
3;0.4112;S.pneumoniae;M13;HECES
3;0.4207;S.pneumoniae;;HECES
3;0.2417;S.pneumoniae;;HECES
3;0.1611;S.pneumoniae;M14;HECES
3;0.1817;S.pneumoniae;;HECES
3;0.1832;S.pneumoniae;;HECES
3;0.1255;S.pneumoniae;M15;LECHE
3;0.1255;S.pneumoniae;;LECHE
3;0.1281;S.pneumoniae;;LECHE
3;0.1763;S.pneumoniae;M16;HECES
3;0.1810;S.pneumoniae;;HECES
3;0.1829;S.pneumoniae;;HECES
3;0.1805;S.pneumoniae;M17;HECES
3;0.1808;S.pneumoniae;;HECES
3;0.2142;S.pneumoniae;;HECES
3;0.1600;S.pneumoniae;M18;HECES
3;0.1627;S.pneumoniae;;HECES
3;0.1557;S.pneumoniae;;HECES
3;0.1643;S.pneumoniae;M19;HECES
3;0.1659;S.pneumoniae;;HECES
3;0.1766;S.pneumoniae;;HECES
3;0.1696;S.pneumoniae;M20;HECES
3;0.2244;S.pneumoniae;;HECES
3;0.1414;S.pneumoniae;;HECES
3;0.1660;S.pneumoniae;M21;LECHE
3;0.1779;S.pneumoniae;;LECHE
3;0.1667;S.pneumoniae;;LECHE
3;0.1883;S.pneumoniae;M22;HECES
3;0.2745;S.pneumoniae;;HECES
3;0.2711;S.pneumoniae;;HECES
3;0.1883;S.pneumoniae;M23;LECHE
3;0.1833;S.pneumoniae;;LECHE
3;0.4067;S.pneumoniae;;LECHE
3;0.3916;S.pneumoniae;M24;LECHE
3;0.3748;S.pneumoniae;;LECHE
3;0.2476;S.pneumoniae;;LECHE
3;0.1320;S.pneumoniae;M25;HECES
3;0.1293;S.pneumoniae;;HECES
3;0.1251;S.pneumoniae;;HECES
3;0.1272;S.pneumoniae;M26;HECES
3;0.1285;S.pneumoniae;;HECES
3;0.1263;S.pneumoniae;;HECES
3;0.1249;S.pneumoniae;M27;LECHE
3;0.1251;S.pneumoniae;;LECHE
3;0.1301;S.pneumoniae;;LECHE
3;0.1236;S.pneumoniae;M28;LECHE
3;0.1201;S.pneumoniae;;LECHE
3;0.1280;S.pneumoniae;;LECHE
3;0.1764;S.pneumoniae;M29;HECES
3;0.1838;S.pneumoniae;;HECES
3;0.1601;S.pneumoniae;;HECES
3;0.1781;S.pneumoniae;M30;LECHE
3;0.1772;S.pneumoniae;;LECHE
3;0.1870;S.pneumoniae;;LECHE
3;0.1593;S.pneumoniae;M31;HECES
3;0.1605;S.pneumoniae;;HECES
3;0.1620;S.pneumoniae;;HECES
3;0.1546;S.pneumoniae;M32;LECHE
3;0.1633;S.pneumoniae;;LECHE
3;0.1630;S.pneumoniae;;LECHE
3;0.3732;S.pneumoniae;M33;LECHE
3;0.2203;S.pneumoniae;;LECHE
3;0.2144;S.pneumoniae;;LECHE
3;0.1657;S.pneumoniae;M34;LECHE
3;0.1619;S.pneumoniae;;LECHE
3;0.1634;S.pneumoniae;;LECHE
4;0.1786;S.pneumoniae;M1;HECES
4;0.1496;S.pneumoniae;;HECES
4;0.1816;S.pneumoniae;;HECES
4;0.1522;S.pneumoniae;M2;HECES
4;0.1379;S.pneumoniae;;HECES
4;0.1575;S.pneumoniae;;HECES
4;0.1513;S.pneumoniae;M3;HECES
4;0.1496;S.pneumoniae;;HECES
4;0.1747;S.pneumoniae;;HECES
4;0.1356;S.pneumoniae;M4;HECES
4;0.1341;S.pneumoniae;;HECES
4;0.1653;S.pneumoniae;;HECES
4;0.1430;S.pneumoniae;M5;LECHE
4;0.1426;S.pneumoniae;;LECHE
4;0.1804;S.pneumoniae;;LECHE
4;0.1467;S.pneumoniae;M6;LECHE
4;0.1485;S.pneumoniae;;LECHE
4;0.1663;S.pneumoniae;;LECHE
4;0.1619;S.pneumoniae;M7;HECES
4;0.1655;S.pneumoniae;;HECES
4;0.1842;S.pneumoniae;;HECES
4;0.1459;S.pneumoniae;M8;LECHE
4;0.1690;S.pneumoniae;;LECHE
4;0.1901;S.pneumoniae;;LECHE
4;0.1643;S.pneumoniae;M9;HECES
4;0.1677;S.pneumoniae;;HECES
4;0.1998;S.pneumoniae;;HECES
4;0.1601;S.pneumoniae;M10;HECES
4;0.1617;S.pneumoniae;;HECES
4;0.1857;S.pneumoniae;;HECES
4;0.1805;S.pneumoniae;M11;LECHE
4;0.1884;S.pneumoniae;;LECHE
4;0.1884;S.pneumoniae;;LECHE
4;0.1841;S.pneumoniae;M12;LECHE
4;0.1876;S.pneumoniae;;LECHE
4;0.1812;S.pneumoniae;;LECHE
4;0.4242;S.pneumoniae;M13;HECES
4;0.4308;S.pneumoniae;;HECES
4;0.2447;S.pneumoniae;;HECES
4;0.1634;S.pneumoniae;M14;HECES
4;0.1835;S.pneumoniae;;HECES
4;0.1966;S.pneumoniae;;HECES
4;0.1276;S.pneumoniae;M15;LECHE
4;0.1290;S.pneumoniae;;LECHE
4;0.1302;S.pneumoniae;;LECHE
4;0.1786;S.pneumoniae;M16;HECES
4;0.1843;S.pneumoniae;;HECES
4;0.1828;S.pneumoniae;;HECES
4;0.1814;S.pneumoniae;M17;HECES
4;0.1815;S.pneumoniae;;HECES
4;0.2258;S.pneumoniae;;HECES
4;0.1614;S.pneumoniae;M18;HECES
4;0.1643;S.pneumoniae;;HECES
4;0.1658;S.pneumoniae;;HECES
4;0.1662;S.pneumoniae;M19;HECES
4;0.1685;S.pneumoniae;;HECES
4;0.1948;S.pneumoniae;;HECES
4;0.1709;S.pneumoniae;M20;HECES
4;0.2258;S.pneumoniae;;HECES
4;0.1551;S.pneumoniae;;HECES
4;0.1716;S.pneumoniae;M21;LECHE
4;0.1819;S.pneumoniae;;LECHE
4;0.1766;S.pneumoniae;;LECHE
4;0.1960;S.pneumoniae;M22;HECES
4;0.3930;S.pneumoniae;;HECES
4;0.3719;S.pneumoniae;;HECES
4;0.1960;S.pneumoniae;M23;LECHE
4;0.1848;S.pneumoniae;;LECHE
4;0.5460;S.pneumoniae;;LECHE
4;0.4009;S.pneumoniae;M24;LECHE
4;0.3866;S.pneumoniae;;LECHE
4;0.2476;S.pneumoniae;;LECHE
4;0.1347;S.pneumoniae;M25;HECES
4;0.1291;S.pneumoniae;;HECES
4;0.1275;S.pneumoniae;;HECES
4;0.1308;S.pneumoniae;M26;HECES
4;0.1312;S.pneumoniae;;HECES
4;0.1283;S.pneumoniae;;HECES
4;0.1269;S.pneumoniae;M27;LECHE
4;0.1270;S.pneumoniae;;LECHE
4;0.1325;S.pneumoniae;;LECHE
4;0.1253;S.pneumoniae;M28;LECHE
4;0.1219;S.pneumoniae;;LECHE
4;0.1301;S.pneumoniae;;LECHE
4;0.1783;S.pneumoniae;M29;HECES
4;0.1870;S.pneumoniae;;HECES
4;0.1778;S.pneumoniae;;HECES
4;0.1803;S.pneumoniae;M30;LECHE
4;0.1799;S.pneumoniae;;LECHE
4;0.1883;S.pneumoniae;;LECHE
4;0.1593;S.pneumoniae;M31;HECES
4;0.1608;S.pneumoniae;;HECES
4;0.1611;S.pneumoniae;;HECES
4;0.1558;S.pneumoniae;M32;LECHE
4;0.1642;S.pneumoniae;;LECHE
4;0.1642;S.pneumoniae;;LECHE
4;0.3860;S.pneumoniae;M33;LECHE
4;0.2221;S.pneumoniae;;LECHE
4;0.2177;S.pneumoniae;;LECHE
4;0.1647;S.pneumoniae;M34;LECHE
4;0.1625;S.pneumoniae;;LECHE
4;0.1628;S.pneumoniae;;LECHE
5;0.1804;S.pneumoniae;M1;HECES
5;0.1518;S.pneumoniae;;HECES
5;0.1586;S.pneumoniae;;HECES
5;0.1548;S.pneumoniae;M2;HECES
5;0.1393;S.pneumoniae;;HECES
5;0.1501;S.pneumoniae;;HECES
5;0.1567;S.pneumoniae;M3;HECES
5;0.1520;S.pneumoniae;;HECES
5;0.1580;S.pneumoniae;;HECES
5;0.1373;S.pneumoniae;M4;HECES
5;0.1349;S.pneumoniae;;HECES
5;0.1682;S.pneumoniae;;HECES
5;0.1440;S.pneumoniae;M5;LECHE
5;0.1444;S.pneumoniae;;LECHE
5;0.1595;S.pneumoniae;;LECHE
5;0.1474;S.pneumoniae;M6;LECHE
5;0.1489;S.pneumoniae;;LECHE
5;0.1486;S.pneumoniae;;LECHE
5;0.1628;S.pneumoniae;M7;HECES
5;0.1662;S.pneumoniae;;HECES
5;0.1608;S.pneumoniae;;HECES
5;0.1467;S.pneumoniae;M8;LECHE
5;0.1482;S.pneumoniae;;LECHE
5;0.1768;S.pneumoniae;;LECHE
5;0.1616;S.pneumoniae;M9;HECES
5;0.1681;S.pneumoniae;;HECES
5;0.2052;S.pneumoniae;;HECES
5;0.1622;S.pneumoniae;M10;HECES
5;0.1632;S.pneumoniae;;HECES
5;0.2036;S.pneumoniae;;HECES
5;0.1801;S.pneumoniae;M11;LECHE
5;0.1887;S.pneumoniae;;LECHE
5;0.2141;S.pneumoniae;;LECHE
5;0.1827;S.pneumoniae;M12;LECHE
5;0.1865;S.pneumoniae;;LECHE
5;0.2001;S.pneumoniae;;LECHE
5;0.4185;S.pneumoniae;M13;HECES
5;0.4345;S.pneumoniae;;HECES
5;0.2902;S.pneumoniae;;HECES
5;0.1639;S.pneumoniae;M14;HECES
5;0.1851;S.pneumoniae;;HECES
5;0.1955;S.pneumoniae;;HECES
5;0.1275;S.pneumoniae;M15;LECHE
5;0.1286;S.pneumoniae;;LECHE
5;0.1303;S.pneumoniae;;LECHE
5;0.1781;S.pneumoniae;M16;HECES
5;0.1831;S.pneumoniae;;HECES
5;0.2135;S.pneumoniae;;HECES
5;0.1827;S.pneumoniae;M17;HECES
5;0.1828;S.pneumoniae;;HECES
5;0.2615;S.pneumoniae;;HECES
5;0.1630;S.pneumoniae;M18;HECES
5;0.1648;S.pneumoniae;;HECES
5;0.1535;S.pneumoniae;;HECES
5;0.1671;S.pneumoniae;M19;HECES
5;0.1697;S.pneumoniae;;HECES
5;0.2137;S.pneumoniae;;HECES
5;0.1714;S.pneumoniae;M20;HECES
5;0.2270;S.pneumoniae;;HECES
5;0.1409;S.pneumoniae;;HECES
5;0.1719;S.pneumoniae;M21;LECHE
5;0.1804;S.pneumoniae;;LECHE
5;0.1652;S.pneumoniae;;LECHE
5;0.2127;S.pneumoniae;M22;HECES
5;0.5459;S.pneumoniae;;HECES
5;0.4851;S.pneumoniae;;HECES
5;0.2127;S.pneumoniae;M23;LECHE
5;0.1832;S.pneumoniae;;LECHE
5;0.5931;S.pneumoniae;;LECHE
5;0.4039;S.pneumoniae;M24;LECHE
5;0.3861;S.pneumoniae;;LECHE
5;0.2776;S.pneumoniae;;LECHE
5;0.1356;S.pneumoniae;M25;HECES
5;0.1292;S.pneumoniae;;HECES
5;0.1268;S.pneumoniae;;HECES
5;0.1294;S.pneumoniae;M26;HECES
5;0.1321;S.pneumoniae;;HECES
5;0.1293;S.pneumoniae;;HECES
5;0.1263;S.pneumoniae;M27;LECHE
5;0.1273;S.pneumoniae;;LECHE
5;0.1346;S.pneumoniae;;LECHE
5;0.1253;S.pneumoniae;M28;LECHE
5;0.1218;S.pneumoniae;;LECHE
5;0.1310;S.pneumoniae;;LECHE
5;0.1777;S.pneumoniae;M29;HECES
5;0.1858;S.pneumoniae;;HECES
5;0.1569;S.pneumoniae;;HECES
5;0.1806;S.pneumoniae;M30;LECHE
5;0.1794;S.pneumoniae;;LECHE
5;0.2283;S.pneumoniae;;LECHE
5;0.1846;S.pneumoniae;M31;HECES
5;0.1974;S.pneumoniae;;HECES
5;0.1999;S.pneumoniae;;HECES
5;0.1779;S.pneumoniae;M32;LECHE
5;0.1883;S.pneumoniae;;LECHE
5;0.1940;S.pneumoniae;;LECHE
5;0.3913;S.pneumoniae;M33;LECHE
5;0.2594;S.pneumoniae;;LECHE
5;0.2488;S.pneumoniae;;LECHE
5;0.1987;S.pneumoniae;M34;LECHE
5;0.1918;S.pneumoniae;;LECHE
5;0.1873;S.pneumoniae;;LECHE
6;0.1818;S.pneumoniae;M1;HECES
6;0.1537;S.pneumoniae;;HECES
6;0.1617;S.pneumoniae;;HECES
6;0.1526;S.pneumoniae;M2;HECES
6;0.1398;S.pneumoniae;;HECES
6;0.1539;S.pneumoniae;;HECES
6;0.1571;S.pneumoniae;M3;HECES
6;0.1533;S.pneumoniae;;HECES
6;0.1615;S.pneumoniae;;HECES
6;0.1379;S.pneumoniae;M4;HECES
6;0.1365;S.pneumoniae;;HECES
6;0.1680;S.pneumoniae;;HECES
6;0.1444;S.pneumoniae;M5;LECHE
6;0.1452;S.pneumoniae;;LECHE
6;0.1596;S.pneumoniae;;LECHE
6;0.1476;S.pneumoniae;M6;LECHE
6;0.1492;S.pneumoniae;;LECHE
6;0.1496;S.pneumoniae;;LECHE
6;0.1646;S.pneumoniae;M7;HECES
6;0.1667;S.pneumoniae;;HECES
6;0.1624;S.pneumoniae;;HECES
6;0.1460;S.pneumoniae;M8;LECHE
6;0.1484;S.pneumoniae;;LECHE
6;0.1794;S.pneumoniae;;LECHE
6;0.1652;S.pneumoniae;M9;HECES
6;0.1687;S.pneumoniae;;HECES
6;0.2314;S.pneumoniae;;HECES
6;0.1618;S.pneumoniae;M10;HECES
6;0.1591;S.pneumoniae;;HECES
6;0.2412;S.pneumoniae;;HECES
6;0.1802;S.pneumoniae;M11;LECHE
6;0.1882;S.pneumoniae;;LECHE
6;0.1864;S.pneumoniae;;LECHE
6;0.1826;S.pneumoniae;M12;LECHE
6;0.1872;S.pneumoniae;;LECHE
6;0.1813;S.pneumoniae;;LECHE
6;0.4243;S.pneumoniae;M13;HECES
6;0.4389;S.pneumoniae;;HECES
6;0.2424;S.pneumoniae;;HECES
6;0.1649;S.pneumoniae;M14;HECES
6;0.1833;S.pneumoniae;;HECES
6;0.2117;S.pneumoniae;;HECES
6;0.1278;S.pneumoniae;M15;LECHE
6;0.1310;S.pneumoniae;;LECHE
6;0.1303;S.pneumoniae;;LECHE
6;0.1785;S.pneumoniae;M16;HECES
6;0.1830;S.pneumoniae;;HECES
6;0.1814;S.pneumoniae;;HECES
6;0.1823;S.pneumoniae;M17;HECES
6;0.1820;S.pneumoniae;;HECES
6;0.2265;S.pneumoniae;;HECES
6;0.1639;S.pneumoniae;M18;HECES
6;0.1648;S.pneumoniae;;HECES
6;0.1542;S.pneumoniae;;HECES
6;0.1664;S.pneumoniae;M19;HECES
6;0.1698;S.pneumoniae;;HECES
6;0.2575;S.pneumoniae;;HECES
6;0.1712;S.pneumoniae;M20;HECES
6;0.2265;S.pneumoniae;;HECES
6;0.1454;S.pneumoniae;;HECES
6;0.1718;S.pneumoniae;M21;LECHE
6;0.1816;S.pneumoniae;;LECHE
6;0.1657;S.pneumoniae;;LECHE
6;0.2422;S.pneumoniae;M22;HECES
6;0.6220;S.pneumoniae;;HECES
6;0.5498;S.pneumoniae;;HECES
6;0.2422;S.pneumoniae;M23;LECHE
6;0.1826;S.pneumoniae;;LECHE
6;0.6058;S.pneumoniae;;LECHE
6;0.4082;S.pneumoniae;M24;LECHE
6;0.3913;S.pneumoniae;;LECHE
6;0.2447;S.pneumoniae;;LECHE
6;0.1368;S.pneumoniae;M25;HECES
6;0.1302;S.pneumoniae;;HECES
6;0.1273;S.pneumoniae;;HECES
6;0.1291;S.pneumoniae;M26;HECES
6;0.1328;S.pneumoniae;;HECES
6;0.1282;S.pneumoniae;;HECES
6;0.1272;S.pneumoniae;M27;LECHE
6;0.1267;S.pneumoniae;;LECHE
6;0.1311;S.pneumoniae;;LECHE
6;0.1271;S.pneumoniae;M28;LECHE
6;0.1229;S.pneumoniae;;LECHE
6;0.1340;S.pneumoniae;;LECHE
6;0.1769;S.pneumoniae;M29;HECES
6;0.1868;S.pneumoniae;;HECES
6;0.1582;S.pneumoniae;;HECES
6;0.1789;S.pneumoniae;M30;LECHE
6;0.1787;S.pneumoniae;;LECHE
6;0.1876;S.pneumoniae;;LECHE
6;0.1586;S.pneumoniae;M31;HECES
6;0.1589;S.pneumoniae;;HECES
6;0.1598;S.pneumoniae;;HECES
6;0.1521;S.pneumoniae;M32;LECHE
6;0.1614;S.pneumoniae;;LECHE
6;0.1602;S.pneumoniae;;LECHE
6;0.3925;S.pneumoniae;M33;LECHE
6;0.2192;S.pneumoniae;;LECHE
6;0.2145;S.pneumoniae;;LECHE
6;0.1644;S.pneumoniae;M34;LECHE
6;0.1599;S.pneumoniae;;LECHE
6;0.1627;S.pneumoniae;;LECHE
7;0.1844;S.pneumoniae;M1;HECES
7;0.1567;S.pneumoniae;;HECES
7;0.1686;S.pneumoniae;;HECES
7;0.1574;S.pneumoniae;M2;HECES
7;0.1422;S.pneumoniae;;HECES
7;0.1607;S.pneumoniae;;HECES
7;0.1589;S.pneumoniae;M3;HECES
7;0.1567;S.pneumoniae;;HECES
7;0.1733;S.pneumoniae;;HECES
7;0.1401;S.pneumoniae;M4;HECES
7;0.1375;S.pneumoniae;;HECES
7;0.1671;S.pneumoniae;;HECES
7;0.1461;S.pneumoniae;M5;LECHE
7;0.1466;S.pneumoniae;;LECHE
7;0.1609;S.pneumoniae;;LECHE
7;0.1500;S.pneumoniae;M6;LECHE
7;0.1513;S.pneumoniae;;LECHE
7;0.1510;S.pneumoniae;;LECHE
7;0.1658;S.pneumoniae;M7;HECES
7;0.1681;S.pneumoniae;;HECES
7;0.1650;S.pneumoniae;;HECES
7;0.1456;S.pneumoniae;M8;LECHE
7;0.1501;S.pneumoniae;;LECHE
7;0.1829;S.pneumoniae;;LECHE
7;0.1659;S.pneumoniae;M9;HECES
7;0.1685;S.pneumoniae;;HECES
7;0.2634;S.pneumoniae;;HECES
7;0.1631;S.pneumoniae;M10;HECES
7;0.1637;S.pneumoniae;;HECES
7;0.2801;S.pneumoniae;;HECES
7;0.1801;S.pneumoniae;M11;LECHE
7;0.1880;S.pneumoniae;;LECHE
7;0.1906;S.pneumoniae;;LECHE
7;0.1827;S.pneumoniae;M12;LECHE
7;0.1870;S.pneumoniae;;LECHE
7;0.1826;S.pneumoniae;;LECHE
7;0.4256;S.pneumoniae;M13;HECES
7;0.4426;S.pneumoniae;;HECES
7;0.2430;S.pneumoniae;;HECES
7;0.1660;S.pneumoniae;M14;HECES
7;0.1847;S.pneumoniae;;HECES
7;0.2389;S.pneumoniae;;HECES
7;0.1274;S.pneumoniae;M15;LECHE
7;0.1307;S.pneumoniae;;LECHE
7;0.1306;S.pneumoniae;;LECHE
7;0.1783;S.pneumoniae;M16;HECES
7;0.1828;S.pneumoniae;;HECES
7;0.1829;S.pneumoniae;;HECES
7;0.1821;S.pneumoniae;M17;HECES
7;0.1820;S.pneumoniae;;HECES
7;0.2359;S.pneumoniae;;HECES
7;0.1632;S.pneumoniae;M18;HECES
7;0.1652;S.pneumoniae;;HECES
7;0.1527;S.pneumoniae;;HECES
7;0.1672;S.pneumoniae;M19;HECES
7;0.1700;S.pneumoniae;;HECES
7;0.3022;S.pneumoniae;;HECES
7;0.1719;S.pneumoniae;M20;HECES
7;0.2271;S.pneumoniae;;HECES
7;0.1514;S.pneumoniae;;HECES
7;0.1723;S.pneumoniae;M21;LECHE
7;0.1811;S.pneumoniae;;LECHE
7;0.1680;S.pneumoniae;;LECHE
7;0.2900;S.pneumoniae;M22;HECES
7;0.6689;S.pneumoniae;;HECES
7;0.5953;S.pneumoniae;;HECES
7;0.2900;S.pneumoniae;M23;LECHE
7;0.1848;S.pneumoniae;;LECHE
7;0.6276;S.pneumoniae;;LECHE
7;0.4094;S.pneumoniae;M24;LECHE
7;0.3925;S.pneumoniae;;LECHE
7;0.2466;S.pneumoniae;;LECHE
7;0.1370;S.pneumoniae;M25;HECES
7;0.1281;S.pneumoniae;;HECES
7;0.1263;S.pneumoniae;;HECES
7;0.1289;S.pneumoniae;M26;HECES
7;0.1314;S.pneumoniae;;HECES
7;0.1284;S.pneumoniae;;HECES
7;0.1270;S.pneumoniae;M27;LECHE
7;0.1248;S.pneumoniae;;LECHE
7;0.1311;S.pneumoniae;;LECHE
7;0.1249;S.pneumoniae;M28;LECHE
7;0.1218;S.pneumoniae;;LECHE
7;0.1342;S.pneumoniae;;LECHE
7;0.1782;S.pneumoniae;M29;HECES
7;0.1855;S.pneumoniae;;HECES
7;0.1612;S.pneumoniae;;HECES
7;0.1804;S.pneumoniae;M30;LECHE
7;0.1789;S.pneumoniae;;LECHE
7;0.1908;S.pneumoniae;;LECHE
7;0.1608;S.pneumoniae;M31;HECES
7;0.1603;S.pneumoniae;;HECES
7;0.1614;S.pneumoniae;;HECES
7;0.1530;S.pneumoniae;M32;LECHE
7;0.1633;S.pneumoniae;;LECHE
7;0.1625;S.pneumoniae;;LECHE
7;0.3959;S.pneumoniae;M33;LECHE
7;0.2250;S.pneumoniae;;LECHE
7;0.2153;S.pneumoniae;;LECHE
7;0.1674;S.pneumoniae;M34;LECHE
7;0.1611;S.pneumoniae;;LECHE
7;0.1645;S.pneumoniae;;LECHE
8;0.1852;S.pneumoniae;M1;HECES
8;0.1577;S.pneumoniae;;HECES
8;0.1765;S.pneumoniae;;HECES
8;0.1554;S.pneumoniae;M2;HECES
8;0.1426;S.pneumoniae;;HECES
8;0.1672;S.pneumoniae;;HECES
8;0.1611;S.pneumoniae;M3;HECES
8;0.1578;S.pneumoniae;;HECES
8;0.1834;S.pneumoniae;;HECES
8;0.1391;S.pneumoniae;M4;HECES
8;0.1373;S.pneumoniae;;HECES
8;0.1690;S.pneumoniae;;HECES
8;0.1448;S.pneumoniae;M5;LECHE
8;0.1469;S.pneumoniae;;LECHE
8;0.1626;S.pneumoniae;;LECHE
8;0.1503;S.pneumoniae;M6;LECHE
8;0.1507;S.pneumoniae;;LECHE
8;0.1512;S.pneumoniae;;LECHE
8;0.1644;S.pneumoniae;M7;HECES
8;0.1669;S.pneumoniae;;HECES
8;0.1664;S.pneumoniae;;HECES
8;0.1471;S.pneumoniae;M8;LECHE
8;0.1518;S.pneumoniae;;LECHE
8;0.1862;S.pneumoniae;;LECHE
8;0.1687;S.pneumoniae;M9;HECES
8;0.1708;S.pneumoniae;;HECES
8;0.2911;S.pneumoniae;;HECES
8;0.1644;S.pneumoniae;M10;HECES
8;0.1650;S.pneumoniae;;HECES
8;0.3142;S.pneumoniae;;HECES
8;0.1812;S.pneumoniae;M11;LECHE
8;0.1900;S.pneumoniae;;LECHE
8;0.1926;S.pneumoniae;;LECHE
8;0.1839;S.pneumoniae;M12;LECHE
8;0.1888;S.pneumoniae;;LECHE
8;0.1825;S.pneumoniae;;LECHE
8;0.4265;S.pneumoniae;M13;HECES
8;0.4444;S.pneumoniae;;HECES
8;0.2441;S.pneumoniae;;HECES
8;0.1664;S.pneumoniae;M14;HECES
8;0.1857;S.pneumoniae;;HECES
8;0.2627;S.pneumoniae;;HECES
8;0.1274;S.pneumoniae;M15;LECHE
8;0.1311;S.pneumoniae;;LECHE
8;0.1301;S.pneumoniae;;LECHE
8;0.1793;S.pneumoniae;M16;HECES
8;0.1844;S.pneumoniae;;HECES
8;0.1840;S.pneumoniae;;HECES
8;0.1836;S.pneumoniae;M17;HECES
8;0.1826;S.pneumoniae;;HECES
8;0.2447;S.pneumoniae;;HECES
8;0.1656;S.pneumoniae;M18;HECES
8;0.1668;S.pneumoniae;;HECES
8;0.1569;S.pneumoniae;;HECES
8;0.1684;S.pneumoniae;M19;HECES
8;0.1701;S.pneumoniae;;HECES
8;0.3354;S.pneumoniae;;HECES
8;0.1725;S.pneumoniae;M20;HECES
8;0.2278;S.pneumoniae;;HECES
8;0.1603;S.pneumoniae;;HECES
8;0.1700;S.pneumoniae;M21;LECHE
8;0.1828;S.pneumoniae;;LECHE
8;0.1691;S.pneumoniae;;LECHE
8;0.3796;S.pneumoniae;M22;HECES
8;0.6863;S.pneumoniae;;HECES
8;0.6216;S.pneumoniae;;HECES
