Tiempo;Abs;patogeno;Probiotics;Muestra
6;0.2447;S.pneumoniae;M24;Leche
6;0.1368;S.pneumoniae;M25;Heces
6;0.1302;S.pneumoniae;M25;Heces
6;0.1273;S.pneumoniae;M25;Heces
6;0.1291;S.pneumoniae;M26;Heces
6;0.1328;S.pneumoniae;M26;Heces
6;0.1282;S.pneumoniae;M26;Heces
6;0.1272;S.pneumoniae;M27;Leche
6;0.1267;S.pneumoniae;M27;Leche
6;0.1311;S.pneumoniae;M27;Leche
6;0.1271;S.pneumoniae;M28;Leche
6;0.1229;S.pneumoniae;M28;Leche
6;0.134;S.pneumoniae;M28;Leche
6;0.1769;S.pneumoniae;M29;Heces
6;0.1868;S.pneumoniae;M29;Heces
6;0.1582;S.pneumoniae;M29;Heces
6;0.1789;S.pneumoniae;M30;Leche
6;0.1787;S.pneumoniae;M30;Leche
6;0.1876;S.pneumoniae;M30;Leche
6;0.1586;S.pneumoniae;M31;Heces
6;0.1589;S.pneumoniae;M31;Heces
6;0.1598;S.pneumoniae;M31;Heces
6;0.1521;S.pneumoniae;M32;Leche
6;0.1614;S.pneumoniae;M32;Leche
6;0.1602;S.pneumoniae;M32;Leche
6;0.3925;S.pneumoniae;M33;Leche
6;0.2192;S.pneumoniae;M33;Leche
6;0.2145;S.pneumoniae;M33;Leche
6;0.1644;S.pneumoniae;M34;Leche
6;0.1599;S.pneumoniae;M34;Leche
6;0.1627;S.pneumoniae;M34;Leche
7;0.1844;S.pneumoniae;M1;Heces
7;0.1567;S.pneumoniae;M1;Heces
7;0.1686;S.pneumoniae;M1;Heces
7;0.1574;S.pneumoniae;M2;Heces
7;0.1422;S.pneumoniae;M2;Heces
7;0.1607;S.pneumoniae;M2;Heces
7;0.1589;S.pneumoniae;M3;Heces
7;0.1567;S.pneumoniae;M3;Heces
7;0.1733;S.pneumoniae;M3;Heces
7;0.1401;S.pneumoniae;M4;Heces
7;0.1375;S.pneumoniae;M4;Heces
7;0.1671;S.pneumoniae;M4;Heces
7;0.1461;S.pneumoniae;M5;Leche
7;0.1466;S.pneumoniae;M5;Leche
7;0.1609;S.pneumoniae;M5;Leche
7;0.15;S.pneumoniae;M6;Leche
7;0.1513;S.pneumoniae;M6;Leche
7;0.151;S.pneumoniae;M6;Leche
7;0.1658;S.pneumoniae;M7;Heces
7;0.1681;S.pneumoniae;M7;Heces
7;0.165;S.pneumoniae;M7;Heces
7;0.1456;S.pneumoniae;M8;Leche
7;0.1501;S.pneumoniae;M8;Leche
7;0.1829;S.pneumoniae;M8;Leche
7;0.1659;S.pneumoniae;M9;Heces
7;0.1685;S.pneumoniae;M9;Heces
7;0.2634;S.pneumoniae;M9;Heces
7;0.1631;S.pneumoniae;M10;Heces
7;0.1637;S.pneumoniae;M10;Heces
7;0.2801;S.pneumoniae;M10;Heces
7;0.1801;S.pneumoniae;M11;Leche
7;0.188;S.pneumoniae;M11;Leche
7;0.1906;S.pneumoniae;M11;Leche
7;0.1827;S.pneumoniae;M12;Leche
7;0.187;S.pneumoniae;M12;Leche
7;0.1826;S.pneumoniae;M12;Leche
7;0.4256;S.pneumoniae;M13;Heces
7;0.4426;S.pneumoniae;M13;Heces
7;0.243;S.pneumoniae;M13;Heces
7;0.166;S.pneumoniae;M14;Heces
7;0.1847;S.pneumoniae;M14;Heces
7;0.2389;S.pneumoniae;M14;Heces
7;0.1274;S.pneumoniae;M15;Leche
7;0.1307;S.pneumoniae;M15;Leche
7;0.1306;S.pneumoniae;M15;Leche
7;0.1783;S.pneumoniae;M16;Heces
7;0.1828;S.pneumoniae;M16;Heces
7;0.1829;S.pneumoniae;M16;Heces
7;0.1821;S.pneumoniae;M17;Heces
7;0.182;S.pneumoniae;M17;Heces
7;0.2359;S.pneumoniae;M17;Heces
7;0.1632;S.pneumoniae;M18;Heces
7;0.1652;S.pneumoniae;M18;Heces
7;0.1527;S.pneumoniae;M18;Heces
7;0.1672;S.pneumoniae;M19;Heces
7;0.17;S.pneumoniae;M19;Heces
7;0.3022;S.pneumoniae;M19;Heces
7;0.1719;S.pneumoniae;M20;Heces
7;0.2271;S.pneumoniae;M20;Heces
7;0.1514;S.pneumoniae;M20;Heces
7;0.1723;S.pneumoniae;M21;Leche
7;0.1811;S.pneumoniae;M21;Leche
7;0.168;S.pneumoniae;M21;Leche
7;0.29;S.pneumoniae;M22;Heces
7;0.6689;S.pneumoniae;M22;Heces
7;0.5953;S.pneumoniae;M22;Heces
7;0.29;S.pneumoniae;M23;Leche
7;0.1848;S.pneumoniae;M23;Leche
7;0.6276;S.pneumoniae;M23;Leche
7;0.4094;S.pneumoniae;M24;Leche
7;0.3925;S.pneumoniae;M24;Leche
7;0.2466;S.pneumoniae;M24;Leche
7;0.137;S.pneumoniae;M25;Heces
7;0.1281;S.pneumoniae;M25;Heces
7;0.1263;S.pneumoniae;M25;Heces
7;0.1289;S.pneumoniae;M26;Heces
7;0.1314;S.pneumoniae;M26;Heces
7;0.1284;S.pneumoniae;M26;Heces
7;0.127;S.pneumoniae;M27;Leche
7;0.1248;S.pneumoniae;M27;Leche
7;0.1311;S.pneumoniae;M27;Leche
7;0.1249;S.pneumoniae;M28;Leche
7;0.1218;S.pneumoniae;M28;Leche
7;0.1342;S.pneumoniae;M28;Leche
7;0.1782;S.pneumoniae;M29;Heces
7;0.1855;S.pneumoniae;M29;Heces
7;0.1612;S.pneumoniae;M29;Heces
7;0.1804;S.pneumoniae;M30;Leche
7;0.1789;S.pneumoniae;M30;Leche
7;0.1908;S.pneumoniae;M30;Leche
7;0.1608;S.pneumoniae;M31;Heces
7;0.1603;S.pneumoniae;M31;Heces
7;0.1614;S.pneumoniae;M31;Heces
7;0.153;S.pneumoniae;M32;Leche
7;0.1633;S.pneumoniae;M32;Leche
7;0.1625;S.pneumoniae;M32;Leche
7;0.3959;S.pneumoniae;M33;Leche
7;0.225;S.pneumoniae;M33;Leche
7;0.2153;S.pneumoniae;M33;Leche
7;0.1674;S.pneumoniae;M34;Leche
7;0.1611;S.pneumoniae;M34;Leche
7;0.1645;S.pneumoniae;M34;Leche
8;0.1852;S.pneumoniae;M1;Heces
8;0.1577;S.pneumoniae;M1;Heces
8;0.1765;S.pneumoniae;M1;Heces
8;0.1554;S.pneumoniae;M2;Heces
8;0.1426;S.pneumoniae;M2;Heces
8;0.1672;S.pneumoniae;M2;Heces
8;0.1611;S.pneumoniae;M3;Heces
8;0.1578;S.pneumoniae;M3;Heces
8;0.1834;S.pneumoniae;M3;Heces
8;0.1391;S.pneumoniae;M4;Heces
8;0.1373;S.pneumoniae;M4;Heces
8;0.169;S.pneumoniae;M4;Heces
8;0.1448;S.pneumoniae;M5;Leche
8;0.1469;S.pneumoniae;M5;Leche
8;0.1626;S.pneumoniae;M5;Leche
8;0.1503;S.pneumoniae;M6;Leche
8;0.1507;S.pneumoniae;M6;Leche
8;0.1512;S.pneumoniae;M6;Leche
8;0.1644;S.pneumoniae;M7;Heces
8;0.1669;S.pneumoniae;M7;Heces
8;0.1664;S.pneumoniae;M7;Heces
8;0.1471;S.pneumoniae;M8;Leche
8;0.1518;S.pneumoniae;M8;Leche
8;0.1862;S.pneumoniae;M8;Leche
8;0.1687;S.pneumoniae;M9;Heces
8;0.1708;S.pneumoniae;M9;Heces
8;0.2911;S.pneumoniae;M9;Heces
8;0.1644;S.pneumoniae;M10;Heces
8;0.165;S.pneumoniae;M10;Heces
8;0.3142;S.pneumoniae;M10;Heces
8;0.1812;S.pneumoniae;M11;Leche
8;0.19;S.pneumoniae;M11;Leche
8;0.1926;S.pneumoniae;M11;Leche
8;0.1839;S.pneumoniae;M12;Leche
8;0.1888;S.pneumoniae;M12;Leche
8;0.1825;S.pneumoniae;M12;Leche
8;0.4265;S.pneumoniae;M13;Heces
8;0.4444;S.pneumoniae;M13;Heces
8;0.2441;S.pneumoniae;M13;Heces
8;0.1664;S.pneumoniae;M14;Heces
8;0.1857;S.pneumoniae;M14;Heces
8;0.2627;S.pneumoniae;M14;Heces
8;0.1274;S.pneumoniae;M15;Leche
8;0.1311;S.pneumoniae;M15;Leche
8;0.1301;S.pneumoniae;M15;Leche
8;0.1793;S.pneumoniae;M16;Heces
8;0.1844;S.pneumoniae;M16;Heces
8;0.184;S.pneumoniae;M16;Heces
8;0.1836;S.pneumoniae;M17;Heces
8;0.1826;S.pneumoniae;M17;Heces
8;0.2447;S.pneumoniae;M17;Heces
8;0.1656;S.pneumoniae;M18;Heces
8;0.1668;S.pneumoniae;M18;Heces
8;0.1569;S.pneumoniae;M18;Heces
8;0.1684;S.pneumoniae;M19;Heces
8;0.1701;S.pneumoniae;M19;Heces
8;0.3354;S.pneumoniae;M19;Heces
8;0.1725;S.pneumoniae;M20;Heces
8;0.2278;S.pneumoniae;M20;Heces
8;0.1603;S.pneumoniae;M20;Heces
8;0.17;S.pneumoniae;M21;Leche
8;0.1828;S.pneumoniae;M21;Leche
8;0.1691;S.pneumoniae;M21;Leche
8;0.3796;S.pneumoniae;M22;Heces
8;0.6863;S.pneumoniae;M22;Heces
8;0.6216;S.pneumoniae;M22;Heces
8;0.3796;S.pneumoniae;M23;Leche
8;0.1889;S.pneumoniae;M23;Leche
8;0.6476;S.pneumoniae;M23;Leche
8;0.4135;S.pneumoniae;M24;Leche
8;0.3944;S.pneumoniae;M24;Leche
8;0.2473;S.pneumoniae;M24;Leche
8;0.1374;S.pneumoniae;M25;Heces
8;0.1276;S.pneumoniae;M25;Heces
8;0.1269;S.pneumoniae;M25;Heces
8;0.1301;S.pneumoniae;M26;Heces
8;0.1297;S.pneumoniae;M26;Heces
8;0.1278;S.pneumoniae;M26;Heces
8;0.127;S.pneumoniae;M27;Leche
8;0.1242;S.pneumoniae;M27;Leche
8;0.1302;S.pneumoniae;M27;Leche
8;0.1266;S.pneumoniae;M28;Leche
8;0.1216;S.pneumoniae;M28;Leche
8;0.1375;S.pneumoniae;M28;Leche
8;0.1795;S.pneumoniae;M29;Heces
8;0.1875;S.pneumoniae;M29;Heces
8;0.1598;S.pneumoniae;M29;Heces
8;0.1809;S.pneumoniae;M30;Leche
8;0.1805;S.pneumoniae;M30;Leche
8;0.1938;S.pneumoniae;M30;Leche
8;0.1618;S.pneumoniae;M31;Heces
8;0.1614;S.pneumoniae;M31;Heces
8;0.1616;S.pneumoniae;M31;Heces
8;0.1538;S.pneumoniae;M32;Leche
8;0.1642;S.pneumoniae;M32;Leche
8;0.1616;S.pneumoniae;M32;Leche
8;0.3986;S.pneumoniae;M33;Leche
8;0.222;S.pneumoniae;M33;Leche
8;0.2166;S.pneumoniae;M33;Leche
8;0.1684;S.pneumoniae;M34;Leche
8;0.1628;S.pneumoniae;M34;Leche
8;0.1654;S.pneumoniae;M34;Leche
9;0.1855;S.pneumoniae;M1;Heces
9;0.1606;S.pneumoniae;M1;Heces
9;0.1845;S.pneumoniae;M1;Heces
9;0.1597;S.pneumoniae;M2;Heces
9;0.1434;S.pneumoniae;M2;Heces
9;0.1769;S.pneumoniae;M2;Heces
9;0.1613;S.pneumoniae;M3;Heces
9;0.1599;S.pneumoniae;M3;Heces
9;0.195;S.pneumoniae;M3;Heces
9;0.1396;S.pneumoniae;M4;Heces
9;0.1384;S.pneumoniae;M4;Heces
9;0.1673;S.pneumoniae;M4;Heces
9;0.1457;S.pneumoniae;M5;Leche
9;0.1477;S.pneumoniae;M5;Leche
9;0.1639;S.pneumoniae;M5;Leche
9;0.1497;S.pneumoniae;M6;Leche
9;0.1514;S.pneumoniae;M6;Leche
9;0.1522;S.pneumoniae;M6;Leche
9;0.166;S.pneumoniae;M7;Heces
9;0.1684;S.pneumoniae;M7;Heces
9;0.1678;S.pneumoniae;M7;Heces
9;0.1479;S.pneumoniae;M8;Leche
9;0.1522;S.pneumoniae;M8;Leche
9;0.1895;S.pneumoniae;M8;Leche
9;0.1676;S.pneumoniae;M9;Heces
9;0.1703;S.pneumoniae;M9;Heces
9;0.3208;S.pneumoniae;M9;Heces
9;0.1651;S.pneumoniae;M10;Heces
9;0.1663;S.pneumoniae;M10;Heces
9;0.3443;S.pneumoniae;M10;Heces
9;0.1808;S.pneumoniae;M11;Leche
9;0.1901;S.pneumoniae;M11;Leche
9;0.1949;S.pneumoniae;M11;Leche
9;0.1839;S.pneumoniae;M12;Leche
9;0.1883;S.pneumoniae;M12;Leche
9;0.1832;S.pneumoniae;M12;Leche
9;0.4302;S.pneumoniae;M13;Heces
9;0.4455;S.pneumoniae;M13;Heces
9;0.2459;S.pneumoniae;M13;Heces
9;0.1676;S.pneumoniae;M14;Heces
9;0.186;S.pneumoniae;M14;Heces
9;0.2824;S.pneumoniae;M14;Heces
9;0.1281;S.pneumoniae;M15;Leche
9;0.1319;S.pneumoniae;M15;Leche
9;0.1307;S.pneumoniae;M15;Leche
9;0.1784;S.pneumoniae;M16;Heces
9;0.1839;S.pneumoniae;M16;Heces
9;0.1869;S.pneumoniae;M16;Heces
9;0.1849;S.pneumoniae;M17;Heces
9;0.1836;S.pneumoniae;M17;Heces
9;0.2506;S.pneumoniae;M17;Heces
9;0.1653;S.pneumoniae;M18;Heces
9;0.1672;S.pneumoniae;M18;Heces
9;0.157;S.pneumoniae;M18;Heces
9;0.1691;S.pneumoniae;M19;Heces
9;0.1707;S.pneumoniae;M19;Heces
9;0.3579;S.pneumoniae;M19;Heces
9;0.1741;S.pneumoniae;M20;Heces
9;0.2284;S.pneumoniae;M20;Heces
9;0.1682;S.pneumoniae;M20;Heces
9;0.1748;S.pneumoniae;M21;Leche
9;0.1845;S.pneumoniae;M21;Leche
9;0.1714;S.pneumoniae;M21;Leche
9;0.4363;S.pneumoniae;M22;Heces
9;0.7013;S.pneumoniae;M22;Heces
9;0.6428;S.pneumoniae;M22;Heces
9;0.4363;S.pneumoniae;M23;Leche
9;0.197;S.pneumoniae;M23;Leche
9;0.6778;S.pneumoniae;M23;Leche
9;0.4152;S.pneumoniae;M24;Leche
9;0.3952;S.pneumoniae;M24;Leche
9;0.249;S.pneumoniae;M24;Leche
9;0.1397;S.pneumoniae;M25;Heces
9;0.1291;S.pneumoniae;M25;Heces
9;0.1278;S.pneumoniae;M25;Heces
9;0.1299;S.pneumoniae;M26;Heces
9;0.1289;S.pneumoniae;M26;Heces
9;0.1283;S.pneumoniae;M26;Heces
9;0.1282;S.pneumoniae;M27;Leche
9;0.1242;S.pneumoniae;M27;Leche
9;0.1318;S.pneumoniae;M27;Leche
9;0.1278;S.pneumoniae;M28;Leche
9;0.1232;S.pneumoniae;M28;Leche
9;0.1419;S.pneumoniae;M28;Leche
9;0.1794;S.pneumoniae;M29;Heces
9;0.1875;S.pneumoniae;M29;Heces
9;0.1608;S.pneumoniae;M29;Heces
9;0.1814;S.pneumoniae;M30;Leche
9;0.1814;S.pneumoniae;M30;Leche
9;0.1978;S.pneumoniae;M30;Leche
9;0.1641;S.pneumoniae;M31;Heces
9;0.1628;S.pneumoniae;M31;Heces
9;0.1637;S.pneumoniae;M31;Heces
9;0.1527;S.pneumoniae;M32;Leche
9;0.1647;S.pneumoniae;M32;Leche
9;0.1635;S.pneumoniae;M32;Leche
9;0.3991;S.pneumoniae;M33;Leche
9;0.2218;S.pneumoniae;M33;Leche
9;0.2179;S.pneumoniae;M33;Leche
9;0.1698;S.pneumoniae;M34;Leche
9;0.1617;S.pneumoniae;M34;Leche
9;0.168;S.pneumoniae;M34;Leche
10;0.1868;S.pneumoniae;M1;Heces
10;0.1623;S.pneumoniae;M1;Heces
10;0.1918;S.pneumoniae;M1;Heces
10;0.1598;S.pneumoniae;M2;Heces
10;0.145;S.pneumoniae;M2;Heces
10;0.1854;S.pneumoniae;M2;Heces
10;0.1627;S.pneumoniae;M3;Heces
10;0.1627;S.pneumoniae;M3;Heces
10;0.2041;S.pneumoniae;M3;Heces
10;0.1399;S.pneumoniae;M4;Heces
10;0.138;S.pneumoniae;M4;Heces
10;0.1677;S.pneumoniae;M4;Heces
10;0.1451;S.pneumoniae;M5;Leche
10;0.1472;S.pneumoniae;M5;Leche
10;0.1615;S.pneumoniae;M5;Leche
10;0.1478;S.pneumoniae;M6;Leche
10;0.1504;S.pneumoniae;M6;Leche
10;0.152;S.pneumoniae;M6;Leche
10;0.1657;S.pneumoniae;M7;Heces
10;0.1672;S.pneumoniae;M7;Heces
10;0.1699;S.pneumoniae;M7;Heces
10;0.1448;S.pneumoniae;M8;Leche
10;0.1521;S.pneumoniae;M8;Leche
10;0.1948;S.pneumoniae;M8;Leche
10;0.1667;S.pneumoniae;M9;Heces
10;0.1693;S.pneumoniae;M9;Heces
10;0.3384;S.pneumoniae;M9;Heces
10;0.1648;S.pneumoniae;M10;Heces
10;0.1648;S.pneumoniae;M10;Heces
10;0.3643;S.pneumoniae;M10;Heces
10;0.1818;S.pneumoniae;M11;Leche
10;0.1916;S.pneumoniae;M11;Leche
10;0.1983;S.pneumoniae;M11;Leche
10;0.1842;S.pneumoniae;M12;Leche
10;0.1885;S.pneumoniae;M12;Leche
10;0.1838;S.pneumoniae;M12;Leche
10;0.432;S.pneumoniae;M13;Heces
10;0.4475;S.pneumoniae;M13;Heces
10;0.247;S.pneumoniae;M13;Heces
10;0.1674;S.pneumoniae;M14;Heces
10;0.1828;S.pneumoniae;M14;Heces
10;0.3019;S.pneumoniae;M14;Heces
10;0.129;S.pneumoniae;M15;Leche
10;0.1345;S.pneumoniae;M15;Leche
10;0.1307;S.pneumoniae;M15;Leche
10;0.18;S.pneumoniae;M16;Heces
10;0.1851;S.pneumoniae;M16;Heces
10;0.192;S.pneumoniae;M16;Heces
10;0.1831;S.pneumoniae;M17;Heces
10;0.1825;S.pneumoniae;M17;Heces
10;0.2587;S.pneumoniae;M17;Heces
10;0.1649;S.pneumoniae;M18;Heces
10;0.1662;S.pneumoniae;M18;Heces
10;0.161;S.pneumoniae;M18;Heces
10;0.1681;S.pneumoniae;M19;Heces
10;0.1701;S.pneumoniae;M19;Heces
10;0.3807;S.pneumoniae;M19;Heces
10;0.1731;S.pneumoniae;M20;Heces
10;0.2274;S.pneumoniae;M20;Heces
10;0.1739;S.pneumoniae;M20;Heces
10;0.1709;S.pneumoniae;M21;Leche
10;0.1833;S.pneumoniae;M21;Leche
10;0.173;S.pneumoniae;M21;Leche
10;0.549;S.pneumoniae;M22;Heces
10;0.6728;S.pneumoniae;M22;Heces
10;0.6554;S.pneumoniae;M22;Heces
10;0.549;S.pneumoniae;M23;Leche
10;0.2273;S.pneumoniae;M23;Leche
10;0.6904;S.pneumoniae;M23;Leche
10;0.4162;S.pneumoniae;M24;Leche
10;0.3982;S.pneumoniae;M24;Leche
10;0.25;S.pneumoniae;M24;Leche
10;0.1405;S.pneumoniae;M25;Heces
10;0.1303;S.pneumoniae;M25;Heces
10;0.1277;S.pneumoniae;M25;Heces
10;0.1308;S.pneumoniae;M26;Heces
10;0.1275;S.pneumoniae;M26;Heces
10;0.1278;S.pneumoniae;M26;Heces
10;0.1278;S.pneumoniae;M27;Leche
10;0.1229;S.pneumoniae;M27;Leche
10;0.1316;S.pneumoniae;M27;Leche
10;0.1298;S.pneumoniae;M28;Leche
10;0.1218;S.pneumoniae;M28;Leche
10;0.1458;S.pneumoniae;M28;Leche
10;0.1795;S.pneumoniae;M29;Heces
10;0.1885;S.pneumoniae;M29;Heces
10;0.1611;S.pneumoniae;M29;Heces
10;0.1845;S.pneumoniae;M30;Leche
10;0.1794;S.pneumoniae;M30;Leche
10;0.2018;S.pneumoniae;M30;Leche
10;0.1659;S.pneumoniae;M31;Heces
10;0.1638;S.pneumoniae;M31;Heces
10;0.1659;S.pneumoniae;M31;Heces
10;0.1558;S.pneumoniae;M32;Leche
10;0.1656;S.pneumoniae;M32;Leche
10;0.1643;S.pneumoniae;M32;Leche
10;0.401;S.pneumoniae;M33;Leche
10;0.2234;S.pneumoniae;M33;Leche
10;0.2183;S.pneumoniae;M33;Leche
10;0.1731;S.pneumoniae;M34;Leche
10;0.166;S.pneumoniae;M34;Leche
10;0.1707;S.pneumoniae;M34;Leche
11;0.1872;S.pneumoniae;M1;Heces
11;0.1662;S.pneumoniae;M1;Heces
11;0.1989;S.pneumoniae;M1;Heces
11;0.1629;S.pneumoniae;M2;Heces
11;0.1471;S.pneumoniae;M2;Heces
11;0.1922;S.pneumoniae;M2;Heces
11;0.1654;S.pneumoniae;M3;Heces
11;0.1651;S.pneumoniae;M3;Heces
11;0.213;S.pneumoniae;M3;Heces
11;0.1407;S.pneumoniae;M4;Heces
11;0.1384;S.pneumoniae;M4;Heces
11;0.1685;S.pneumoniae;M4;Heces
11;0.1461;S.pneumoniae;M5;Leche
11;0.1489;S.pneumoniae;M5;Leche
11;0.1654;S.pneumoniae;M5;Leche
11;0.1498;S.pneumoniae;M6;Leche
11;0.1507;S.pneumoniae;M6;Leche
11;0.153;S.pneumoniae;M6;Leche
11;0.1663;S.pneumoniae;M7;Heces
11;0.168;S.pneumoniae;M7;Heces
11;0.1725;S.pneumoniae;M7;Heces
11;0.1479;S.pneumoniae;M8;Leche
11;0.1538;S.pneumoniae;M8;Leche
11;0.1994;S.pneumoniae;M8;Leche
11;0.168;S.pneumoniae;M9;Heces
11;0.1706;S.pneumoniae;M9;Heces
11;0.3565;S.pneumoniae;M9;Heces
11;0.1662;S.pneumoniae;M10;Heces
11;0.1659;S.pneumoniae;M10;Heces
11;0.3793;S.pneumoniae;M10;Heces
11;0.1824;S.pneumoniae;M11;Leche
11;0.1914;S.pneumoniae;M11;Leche
11;0.202;S.pneumoniae;M11;Leche
11;0.185;S.pneumoniae;M12;Leche
11;0.1904;S.pneumoniae;M12;Leche
11;0.1838;S.pneumoniae;M12;Leche
11;0.4313;S.pneumoniae;M13;Heces
11;0.4464;S.pneumoniae;M13;Heces
11;0.2483;S.pneumoniae;M13;Heces
11;0.1685;S.pneumoniae;M14;Heces
11;0.1871;S.pneumoniae;M14;Heces
11;0.3183;S.pneumoniae;M14;Heces
11;0.1278;S.pneumoniae;M15;Leche
11;0.1336;S.pneumoniae;M15;Leche
11;0.1301;S.pneumoniae;M15;Leche
11;0.1798;S.pneumoniae;M16;Heces
11;0.1851;S.pneumoniae;M16;Heces
11;0.1911;S.pneumoniae;M16;Heces
11;0.1845;S.pneumoniae;M17;Heces
11;0.1824;S.pneumoniae;M17;Heces
11;0.2651;S.pneumoniae;M17;Heces
11;0.1659;S.pneumoniae;M18;Heces
11;0.1665;S.pneumoniae;M18;Heces
11;0.1588;S.pneumoniae;M18;Heces
11;0.1695;S.pneumoniae;M19;Heces
11;0.17;S.pneumoniae;M19;Heces
11;0.3996;S.pneumoniae;M19;Heces
11;0.1731;S.pneumoniae;M20;Heces
11;0.2277;S.pneumoniae;M20;Heces
11;0.1798;S.pneumoniae;M20;Heces
11;0.1719;S.pneumoniae;M21;Leche
11;0.187;S.pneumoniae;M21;Leche
11;0.1758;S.pneumoniae;M21;Leche
11;0.5837;S.pneumoniae;M22;Heces
11;0.6921;S.pneumoniae;M22;Heces
11;0.6601;S.pneumoniae;M22;Heces
11;0.5837;S.pneumoniae;M23;Leche
11;0.2949;S.pneumoniae;M23;Leche
11;0.7026;S.pneumoniae;M23;Leche
11;0.4158;S.pneumoniae;M24;Leche
11;0.3985;S.pneumoniae;M24;Leche
11;0.2535;S.pneumoniae;M24;Leche
11;0.1409;S.pneumoniae;M25;Heces
11;0.1296;S.pneumoniae;M25;Heces
11;0.1274;S.pneumoniae;M25;Heces
11;0.13;S.pneumoniae;M26;Heces
11;0.1272;S.pneumoniae;M26;Heces
11;0.1271;S.pneumoniae;M26;Heces
11;0.1289;S.pneumoniae;M27;Leche
11;0.1224;S.pneumoniae;M27;Leche
11;0.1319;S.pneumoniae;M27;Leche
11;0.1307;S.pneumoniae;M28;Leche
11;0.1226;S.pneumoniae;M28;Leche
11;0.1493;S.pneumoniae;M28;Leche
11;0.1804;S.pneumoniae;M29;Heces
11;0.1892;S.pneumoniae;M29;Heces
11;0.1622;S.pneumoniae;M29;Heces
11;0.1826;S.pneumoniae;M30;Leche
11;0.1817;S.pneumoniae;M30;Leche
11;0.204;S.pneumoniae;M30;Leche
11;0.1696;S.pneumoniae;M31;Heces
11;0.1669;S.pneumoniae;M31;Heces
11;0.1659;S.pneumoniae;M31;Heces
11;0.1574;S.pneumoniae;M32;Leche
11;0.1671;S.pneumoniae;M32;Leche
11;0.1664;S.pneumoniae;M32;Leche
11;0.4002;S.pneumoniae;M33;Leche
11;0.2237;S.pneumoniae;M33;Leche
11;0.22;S.pneumoniae;M33;Leche
11;0.176;S.pneumoniae;M34;Leche
11;0.1681;S.pneumoniae;M34;Leche
11;0.1749;S.pneumoniae;M34;Leche
12;0.1895;S.pneumoniae;M1;Heces
12;0.1682;S.pneumoniae;M1;Heces
12;0.2046;S.pneumoniae;M1;Heces
12;0.1578;S.pneumoniae;M2;Heces
12;0.1476;S.pneumoniae;M2;Heces
12;0.1977;S.pneumoniae;M2;Heces
12;0.1652;S.pneumoniae;M3;Heces
12;0.1675;S.pneumoniae;M3;Heces
12;0.2218;S.pneumoniae;M3;Heces
12;0.1411;S.pneumoniae;M4;Heces
12;0.1383;S.pneumoniae;M4;Heces
12;0.1674;S.pneumoniae;M4;Heces
12;0.1463;S.pneumoniae;M5;Leche
12;0.1497;S.pneumoniae;M5;Leche
12;0.1658;S.pneumoniae;M5;Leche
12;0.1496;S.pneumoniae;M6;Leche
12;0.1515;S.pneumoniae;M6;Leche
12;0.1535;S.pneumoniae;M6;Leche
12;0.1666;S.pneumoniae;M7;Heces
12;0.1679;S.pneumoniae;M7;Heces
12;0.1746;S.pneumoniae;M7;Heces
12;0.1485;S.pneumoniae;M8;Leche
12;0.1541;S.pneumoniae;M8;Leche
12;0.2036;S.pneumoniae;M8;Leche
12;0.1673;S.pneumoniae;M9;Heces
12;0.1699;S.pneumoniae;M9;Heces
12;0.3742;S.pneumoniae;M9;Heces
12;0.1661;S.pneumoniae;M10;Heces
12;0.1653;S.pneumoniae;M10;Heces
12;0.3917;S.pneumoniae;M10;Heces
12;0.1823;S.pneumoniae;M11;Leche
12;0.1916;S.pneumoniae;M11;Leche
12;0.2039;S.pneumoniae;M11;Leche
12;0.1834;S.pneumoniae;M12;Leche
12;0.1895;S.pneumoniae;M12;Leche
12;0.1843;S.pneumoniae;M12;Leche
12;0.4318;S.pneumoniae;M13;Heces
12;0.4481;S.pneumoniae;M13;Heces
12;0.2483;S.pneumoniae;M13;Heces
12;0.1672;S.pneumoniae;M14;Heces
12;0.187;S.pneumoniae;M14;Heces
12;0.3307;S.pneumoniae;M14;Heces
12;0.1284;S.pneumoniae;M15;Leche
12;0.135;S.pneumoniae;M15;Leche
12;0.1303;S.pneumoniae;M15;Leche
12;0.1796;S.pneumoniae;M16;Heces
12;0.1852;S.pneumoniae;M16;Heces
12;0.1931;S.pneumoniae;M16;Heces
12;0.1835;S.pneumoniae;M17;Heces
12;0.1821;S.pneumoniae;M17;Heces
12;0.2729;S.pneumoniae;M17;Heces
12;0.1654;S.pneumoniae;M18;Heces
12;0.1659;S.pneumoniae;M18;Heces
12;0.1585;S.pneumoniae;M18;Heces
12;0.1683;S.pneumoniae;M19;Heces
12;0.1696;S.pneumoniae;M19;Heces
12;0.4166;S.pneumoniae;M19;Heces
12;0.1732;S.pneumoniae;M20;Heces
12;0.2271;S.pneumoniae;M20;Heces
12;0.1845;S.pneumoniae;M20;Heces
12;0.1707;S.pneumoniae;M21;Leche
12;0.184;S.pneumoniae;M21;Leche
12;0.1765;S.pneumoniae;M21;Leche
12;0.5634;S.pneumoniae;M22;Heces
12;0.6982;S.pneumoniae;M22;Heces
12;0.6716;S.pneumoniae;M22;Heces
12;0.5634;S.pneumoniae;M23;Leche
12;0.3735;S.pneumoniae;M23;Leche
12;0.7116;S.pneumoniae;M23;Leche
